Library_ID,pop_id,Record_ID,CONTINENT,REGION,WHO_region,ISO_CTRY,ADM0,ADM0_ID,ADM1,ADM1_ID,ADM2,ADM2_ID,TypeSite,Site_name,Precision,Latitude,Longitude,PoT,Coverage,Trial,TimePeriod,Year_start,Year_end,N_rounds,Method_0,LF_species,Sex,Age_Range,Age_start,Age_end,Author,Source,Year,Approval,Reference,Blood_volu_Any_clinic,Blood_volu_Blood_smear,Blood_volu_Brugia_Rapid,Blood_volu_Chamber,Blood_volu_ELISA,Blood_volu_Filtration,Blood_volu_Hydrocele,Blood_volu_ICT,Blood_volu_IFI,Blood_volu_Knott,Blood_volu_Lymphedema,Blood_volu_New_rapid_test,Blood_volu_PCR,prev_Any_clinic,prev_Blood_smear,prev_Brugia_Rapid,prev_Chamber,prev_ELISA,prev_Filtration,prev_Hydrocele,prev_ICT,prev_IFI,prev_Knott,prev_Lymphedema,prev_New_rapid_test,prev_PCR,density_Any_clinic,density_Blood_smear,density_Brugia_Rapid,density_Chamber,density_ELISA,density_Filtration,density_Hydrocele,density_ICT,density_IFI,density_Knott,density_Lymphedema,density_New_rapid_test,density_PCR,pop_Any_clinic,pop_Blood_smear,pop_Brugia_Rapid,pop_Chamber,pop_ELISA,pop_Filtration,pop_Hydrocele,pop_ICT,pop_IFI,pop_Knott,pop_Lymphedema,pop_New_rapid_test,pop_PCR,np_Any_clinic,np_Blood_smear,np_Brugia_Rapid,np_Chamber,np_ELISA,np_Filtration,np_Hydrocele,np_ICT,np_IFI,np_Knott,np_Lymphedema,np_New_rapid_test,np_PCR,diagnostics,num_diagnostics,specificity,Comments,ICT_test,unextracted_data,Blood_volu_Others,prev_Others,density_Others,pop_Others,np_Others,object_ids
LKA0017LF,6231,LF10476LK,Asia,Southern Asia,SEARO,LK,Sri Lanka,231,Western,2744,Gampaha,25852,Location,Kelaniya,1,6.9553,79.922,Postintervention,Country,No,2010-on,2012,2013,5,Surveillance,Wuchereria bancrofti,Both,Adults,0,0,"Rao RU, Nagodavithana KC, Samarasekera SD, Wijegunawardana AD, Premakumara WD, Perera SN, Settinayake S, Miller JP and Weil GJ ",Published paper,2014,Yes,A comprehensive assessment of lymphatic filariasis inSri Lanka six years after cessation of mass drug administration,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.004,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Blood_smear + ICT,2,age + location,,NA,NA,NA,NA,NA,NA,NA,15116 + 15117
LKA0017LF,6232,LF10477LK,Asia,Southern Asia,SEARO,LK,Sri Lanka,231,Western,2744,Gampaha,25852,Location,Wattala,1,6.9779,79.8898,Postintervention,Country,No,2010-on,2012,2013,5,Surveillance,Wuchereria bancrofti,Both,Adults,0,0,"Rao RU, Nagodavithana KC, Samarasekera SD, Wijegunawardana AD, Premakumara WD, Perera SN, Settinayake S, Miller JP and Weil GJ ",Published paper,2014,Yes,A comprehensive assessment of lymphatic filariasis inSri Lanka six years after cessation of mass drug administration,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Blood_smear + ICT,2,age + location,,NA,NA,NA,NA,NA,NA,NA,15118 + 15119
LKA0017LF,6233,LF10478LK,Asia,Southern Asia,SEARO,LK,Sri Lanka,231,Western,2744,Gampaha,25852,Location,PeliyagodaW,1,6.9685,79.8836,Postintervention,Country,No,2010-on,2012,2013,5,Surveillance,Wuchereria bancrofti,Both,Adults,0,0,"Rao RU, Nagodavithana KC, Samarasekera SD, Wijegunawardana AD, Premakumara WD, Perera SN, Settinayake S, Miller JP and Weil GJ ",Published paper,2014,Yes,A comprehensive assessment of lymphatic filariasis inSri Lanka six years after cessation of mass drug administration,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0.004,NA,NA,NA,NA,NA,0.012,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Blood_smear + ICT,2,age + location,,NA,NA,NA,NA,NA,NA,NA,15120 + 15121
LKA0017LF,6234,LF10479LK,Asia,Southern Asia,SEARO,LK,Sri Lanka,231,Western,2744,Kalutara,25853,Location,Panadura,1,6.7132,79.9026,Postintervention,Country,No,2010-on,2012,2013,5,Surveillance,Wuchereria bancrofti,Both,Adults,0,0,"Rao RU, Nagodavithana KC, Samarasekera SD, Wijegunawardana AD, Premakumara WD, Perera SN, Settinayake S, Miller JP and Weil GJ ",Published paper,2014,Yes,A comprehensive assessment of lymphatic filariasis inSri Lanka six years after cessation of mass drug administration,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Blood_smear + ICT,2,age + location,,NA,NA,NA,NA,NA,NA,NA,15122 + 15123
LKA0017LF,6235,LF10480LK,Asia,Southern Asia,SEARO,LK,Sri Lanka,231,Western,2744,Kalutara,25853,Location,Kalutara N,1,6.5831,79.9593,Postintervention,Country,No,2010-on,2012,2013,5,Surveillance,Wuchereria bancrofti,Both,Adults,0,0,"Rao RU, Nagodavithana KC, Samarasekera SD, Wijegunawardana AD, Premakumara WD, Perera SN, Settinayake S, Miller JP and Weil GJ ",Published paper,2014,Yes,A comprehensive assessment of lymphatic filariasis inSri Lanka six years after cessation of mass drug administration,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0.004,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Blood_smear + ICT,2,age + location,,NA,NA,NA,NA,NA,NA,NA,15124 + 15125
LKA0017LF,6236,LF10481LK,Asia,Southern Asia,SEARO,LK,Sri Lanka,231,Southern,2742,Galle,25846,Location,Ambalangoda,1,6.7796,79.966,Postintervention,Country,No,2010-on,2012,2013,5,Surveillance,Wuchereria bancrofti,Both,Adults,0,0,"Rao RU, Nagodavithana KC, Samarasekera SD, Wijegunawardana AD, Premakumara WD, Perera SN, Settinayake S, Miller JP and Weil GJ ",Published paper,2014,Yes,A comprehensive assessment of lymphatic filariasis inSri Lanka six years after cessation of mass drug administration,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.004,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Blood_smear + ICT,2,age + location,,NA,NA,NA,NA,NA,NA,NA,15126 + 15127
LKA0017LF,6237,LF10482LK,Asia,Southern Asia,SEARO,LK,Sri Lanka,231,Southern,2742,Galle,25846,Location,Unawatuna,1,6.0212,80.2503,Postintervention,Country,No,2010-on,2012,2013,5,Surveillance,Wuchereria bancrofti,Both,Adults,0,0,"Rao RU, Nagodavithana KC, Samarasekera SD, Wijegunawardana AD, Premakumara WD, Perera SN, Settinayake S, Miller JP and Weil GJ ",Published paper,2014,Yes,A comprehensive assessment of lymphatic filariasis inSri Lanka six years after cessation of mass drug administration,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0.009,NA,NA,NA,NA,NA,0.034,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Blood_smear + ICT,2,age + location,,NA,NA,NA,NA,NA,NA,NA,15128 + 15129
LKA0017LF,6238,LF10483LK,Asia,Southern Asia,SEARO,LK,Sri Lanka,231,Southern,2742,Matara,25848,Location,Devinuwara,1,5.93194,80.60694,Postintervention,Country,No,2010-on,2012,2013,5,Surveillance,Wuchereria bancrofti,Both,Adults,0,0,"Rao RU, Nagodavithana KC, Samarasekera SD, Wijegunawardana AD, Premakumara WD, Perera SN, Settinayake S, Miller JP and Weil GJ ",Published paper,2014,Yes,A comprehensive assessment of lymphatic filariasis inSri Lanka six years after cessation of mass drug administration,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.004,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Blood_smear + ICT,2,age + location,,NA,NA,NA,NA,NA,NA,NA,15130 + 15131
LKA0017LF,6239,LF10484LK,Asia,Southern Asia,SEARO,LK,Sri Lanka,231,Southern,2742,Matara,25848,Location,Weligama,1,5.97501,80.42968,Postintervention,Country,No,2010-on,2012,2013,5,Surveillance,Wuchereria bancrofti,Both,Adults,0,0,"Rao RU, Nagodavithana KC, Samarasekera SD, Wijegunawardana AD, Premakumara WD, Perera SN, Settinayake S, Miller JP and Weil GJ ",Published paper,2014,Yes,A comprehensive assessment of lymphatic filariasis inSri Lanka six years after cessation of mass drug administration,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0.006,NA,NA,NA,NA,NA,0.001,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Blood_smear + ICT,2,age + location,,NA,NA,NA,NA,NA,NA,NA,15132 + 15133
LKA0017LF,6240,LF10485LK,Asia,Southern Asia,SEARO,LK,Sri Lanka,231,North Western,2739,Puttalam,25838,Location,Chila town,2,7.57583,79.79528,Postintervention,Country,No,2010-on,2012,2013,5,Surveillance,Wuchereria bancrofti,Both,Adults,0,0,"Rao RU, Nagodavithana KC, Samarasekera SD, Wijegunawardana AD, Premakumara WD, Perera SN, Settinayake S, Miller JP and Weil GJ ",Published paper,2014,Yes,A comprehensive assessment of lymphatic filariasis inSri Lanka six years after cessation of mass drug administration,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0.002,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Blood_smear + ICT,2,age + location,,NA,NA,NA,NA,NA,NA,NA,15134 + 15135
LKA0017LF,6241,LF10486LK,Asia,Southern Asia,SEARO,LK,Sri Lanka,231,North Western,2739,Puttalam,25838,Location,Lunuwila,1,7.3462,79.8634,Postintervention,Country,No,2010-on,2012,2013,5,Surveillance,Wuchereria bancrofti,Both,Adults,0,0,"Rao RU, Nagodavithana KC, Samarasekera SD, Wijegunawardana AD, Premakumara WD, Perera SN, Settinayake S, Miller JP and Weil GJ ",Published paper,2014,Yes,A comprehensive assessment of lymphatic filariasis inSri Lanka six years after cessation of mass drug administration,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Blood_smear + ICT,2,age + location,,NA,NA,NA,NA,NA,NA,NA,15136 + 15137
LKA0017LF,6242,LF10487LK,Asia,Southern Asia,SEARO,LK,Sri Lanka,231,North Western,2739,Kurunegala,25837,Location,Bamunuwala,1,7.57583,79.79528,Postintervention,Country,No,2010-on,2012,2013,5,Surveillance,Wuchereria bancrofti,Both,Adults,0,0,"Rao RU, Nagodavithana KC, Samarasekera SD, Wijegunawardana AD, Premakumara WD, Perera SN, Settinayake S, Miller JP and Weil GJ ",Published paper,2014,Yes,A comprehensive assessment of lymphatic filariasis inSri Lanka six years after cessation of mass drug administration,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Blood_smear + ICT,2,age + location,,NA,NA,NA,NA,NA,NA,NA,15138 + 15139
LKA0017LF,6243,LF10488LK,Asia,Southern Asia,SEARO,LK,Sri Lanka,231,North Western,2739,Kurunegala,25837,Location,Narammala,1,7.4337,80.1971,Postintervention,Country,No,2010-on,2012,2013,5,Surveillance,Wuchereria bancrofti,Both,Adults,0,0,"Rao RU, Nagodavithana KC, Samarasekera SD, Wijegunawardana AD, Premakumara WD, Perera SN, Settinayake S, Miller JP and Weil GJ ",Published paper,2014,Yes,A comprehensive assessment of lymphatic filariasis inSri Lanka six years after cessation of mass drug administration,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0.002,NA,NA,NA,NA,NA,0.002,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Blood_smear + ICT,2,age + location,,NA,NA,NA,NA,NA,NA,NA,15140 + 15141
LKA0017LF,6244,LF10489LK,Asia,Southern Asia,SEARO,LK,Sri Lanka,231,Southern,2742,Hambantota,25847,Location,HT town,1,6.1241,81.1185,Postintervention,Country,No,2010-on,2012,2013,5,Surveillance,Wuchereria bancrofti,Both,Adults,0,0,"Rao RU, Nagodavithana KC, Samarasekera SD, Wijegunawardana AD, Premakumara WD, Perera SN, Settinayake S, Miller JP and Weil GJ ",Published paper,2014,Yes,A comprehensive assessment of lymphatic filariasis inSri Lanka six years after cessation of mass drug administration,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.002,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Blood_smear + ICT,2,age + location,,NA,NA,NA,NA,NA,NA,NA,15142 + 15143
LKA0017LF,6245,LF10490LK,Asia,Southern Asia,SEARO,LK,Sri Lanka,231,Southern,2742,Hambantota,25847,Location,Tangalle,1,6.024,80.7911,Postintervention,Country,No,2010-on,2012,2013,5,Surveillance,Wuchereria bancrofti,Both,Adults,0,0,"Rao RU, Nagodavithana KC, Samarasekera SD, Wijegunawardana AD, Premakumara WD, Perera SN, Settinayake S, Miller JP and Weil GJ ",Published paper,2014,Yes,A comprehensive assessment of lymphatic filariasis inSri Lanka six years after cessation of mass drug administration,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.006,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Blood_smear + ICT,2,age + location,,NA,NA,NA,NA,NA,NA,NA,15144 + 15145
MLI0010LF,8863,LF10568ML,Africa,Western Africa,AFRO/EMRO,ML,Mali,155,Sikasso,1933,Sikasso,19413,Location,Dozanso,2,11.23189,-5.72801,Preintervention,No,No,2000-2010,2002,2002,0,Mapping survey,Wuchereria bancrofti,Both,Adults/Children,5,99,"Coulibaly YI, Dembele B, Diallo AA, Kristensen S, Konate S, Dolo H, Dicko I, Sangare MB, Keita F, Boatin BA, et al",Published paper,2015,Yes,Wuchereria bancrofti transmission pattern in southern Mali prior to and following the institution of mass drug administration,NA,60,NA,NA,NA,NA,0,100,NA,NA,0,NA,NA,NA,0.4,NA,NA,NA,NA,0.077,0.617,NA,NA,0.017,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,120,NA,NA,NA,NA,65,120,NA,NA,120,NA,NA,NA,48,NA,NA,NA,NA,5,74,NA,NA,2,NA,NA,Blood_smear + ICT + Hydrocele + Lymphedema,4,location + year + Pre/Post Intervention,valid,NA,NA,NA,NA,NA,NA,NA,NA
MLI0010LF,8864,LF10569ML,Africa,Western Africa,AFRO/EMRO,ML,Mali,155,Sikasso,1933,Sikasso,19413,Location,Missasso,2,12.5592,-5.23633,Preintervention,No,No,2000-2010,2002,2002,0,Mapping survey,Wuchereria bancrofti,Both,Adults/Children,5,99,"Coulibaly YI, Dembele B, Diallo AA, Kristensen S, Konate S, Dolo H, Dicko I, Sangare MB, Keita F, Boatin BA, et al",Published paper,2015,Yes,Wuchereria bancrofti transmission pattern in southern Mali prior to and following the institution of mass drug administration,NA,60,NA,NA,NA,NA,0,100,NA,NA,0,NA,NA,NA,0.203,NA,NA,NA,NA,0.11,0.369,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,207,NA,NA,NA,NA,73,207,NA,NA,207,NA,NA,NA,42,NA,NA,NA,NA,8,76,NA,NA,0,NA,NA,Blood_smear + ICT + Hydrocele + Lymphedema,4,location + year + Pre/Post Intervention,valid,NA,NA,NA,NA,NA,NA,NA,NA
MLI0010LF,8865,LF10570ML,Africa,Western Africa,AFRO/EMRO,ML,Mali,155,Sikasso,1933,Sikasso,19413,Location,Gondaga,1,11.20594,-5.89421,Preintervention,No,No,2000-2010,2002,2002,0,Mapping survey,Wuchereria bancrofti,Both,Adults/Children,5,99,"Coulibaly YI, Dembele B, Diallo AA, Kristensen S, Konate S, Dolo H, Dicko I, Sangare MB, Keita F, Boatin BA, et al",Published paper,2015,Yes,Wuchereria bancrofti transmission pattern in southern Mali prior to and following the institution of mass drug administration,NA,60,NA,NA,NA,NA,0,100,NA,NA,0,NA,NA,NA,0.151,NA,NA,NA,NA,0.062,0.434,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,212,NA,NA,NA,NA,97,212,NA,NA,212,NA,NA,NA,32,NA,NA,NA,NA,6,92,NA,NA,0,NA,NA,Blood_smear + ICT + Hydrocele + Lymphedema,4,location + year + Pre/Post Intervention,valid,NA,NA,NA,NA,NA,NA,NA,NA
MLI0010LF,8866,LF10571ML,Africa,Western Africa,AFRO/EMRO,ML,Mali,155,Sikasso,1933,Sikasso,19413,Location,Niantanso,1,11.26851,-6.00696,Preintervention,No,No,2000-2010,2002,2002,0,Mapping survey,Wuchereria bancrofti,Both,Adults/Children,5,99,"Coulibaly YI, Dembele B, Diallo AA, Kristensen S, Konate S, Dolo H, Dicko I, Sangare MB, Keita F, Boatin BA, et al",Published paper,2015,Yes,Wuchereria bancrofti transmission pattern in southern Mali prior to and following the institution of mass drug administration,NA,60,NA,NA,NA,NA,0,100,NA,NA,0,NA,NA,NA,0.297,NA,NA,NA,NA,0.071,0.818,NA,NA,0.005,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,202,NA,NA,NA,NA,85,202,NA,NA,202,NA,NA,NA,60,NA,NA,NA,NA,6,165,NA,NA,1,NA,NA,Blood_smear + ICT + Hydrocele + Lymphedema,4,location + year + Pre/Post Intervention,valid,NA,NA,NA,NA,NA,NA,NA,NA
MLI0010LF,8867,LF10572ML,Africa,Western Africa,AFRO/EMRO,ML,Mali,155,Sikasso,1933,Sikasso,19413,Location,N'Torla,1,12.3179,-5.74993,Preintervention,No,No,2000-2010,2002,2002,0,Mapping survey,Wuchereria bancrofti,Both,Adults/Children,5,99,"Coulibaly YI, Dembele B, Diallo AA, Kristensen S, Konate S, Dolo H, Dicko I, Sangare MB, Keita F, Boatin BA, et al",Published paper,2015,Yes,Wuchereria bancrofti transmission pattern in southern Mali prior to and following the institution of mass drug administration,NA,60,NA,NA,NA,NA,0,100,NA,NA,0,NA,NA,NA,0.138,NA,NA,NA,NA,0.03,0.403,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,196,NA,NA,NA,NA,99,196,NA,NA,196,NA,NA,NA,27,NA,NA,NA,NA,3,79,NA,NA,0,NA,NA,Blood_smear + ICT + Hydrocele + Lymphedema,4,location + year + Pre/Post Intervention,valid,NA,NA,NA,NA,NA,NA,NA,NA
MLI0010LF,8868,LF10573ML,Africa,Western Africa,AFRO/EMRO,ML,Mali,155,Sikasso,1933,Sikasso,19413,Location,Zanadougou,1,11.37284,-5.65336,Preintervention,No,No,2000-2010,2002,2002,0,Mapping survey,Wuchereria bancrofti,Both,Adults/Children,5,99,"Coulibaly YI, Dembele B, Diallo AA, Kristensen S, Konate S, Dolo H, Dicko I, Sangare MB, Keita F, Boatin BA, et al",Published paper,2015,Yes,Wuchereria bancrofti transmission pattern in southern Mali prior to and following the institution of mass drug administration,NA,60,NA,NA,NA,NA,0,100,NA,NA,0,NA,NA,NA,0.173,NA,NA,NA,NA,0.065,0.246,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,202,NA,NA,NA,NA,62,202,NA,NA,202,NA,NA,NA,35,NA,NA,NA,NA,4,50,NA,NA,0,NA,NA,Blood_smear + ICT + Hydrocele + Lymphedema,4,location + year + Pre/Post Intervention,valid,NA,NA,NA,NA,NA,NA,NA,NA
MWI0001LF,2375,LF2699MW,Africa,Eastern Africa,AFRO/EMRO,MW,Malawi,152,Southern Region,1890,Chikwawa,19322,Location,Belo,1,-16.02093,34.8162,Preintervention,No,No,2000-2010,2000,2000,0,Mapping survey,Wuchereria bancrofti,Both,Adults/Children,1,99,"Nielsen NO, Makaula P, Nyakuipa D, Bloch P, Nyasulu Y and Simonsen PE",Published paper,2002,Yes,"Lymphatic filariasis in Lower Shire, southern Malawi",NA,100,NA,NA,NA,NA,0,100,NA,NA,0,NA,NA,NA,0.226,NA,NA,NA,NA,0.065,0.654,NA,NA,0.007,NA,NA,NA,520,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,296,NA,NA,NA,NA,139,280,NA,NA,296,NA,NA,NA,67,NA,NA,NA,NA,9,183,NA,NA,2,NA,NA,Blood_smear + ICT + Hydrocele + Lymphedema,4,location,valid,AMRAD_ICT,NA,NA,NA,NA,NA,NA,NA
MWI0001LF,2417,LF2741MW,Africa,Eastern Africa,AFRO/EMRO,MW,Malawi,152,Southern Region,1890,Nsanje,19328,Location,Nchacha18,1,-16.63617,35.17126,Preintervention,No,No,2000-2010,2000,2000,0,Mapping survey,Wuchereria bancrofti,Both,Adults/Children,1,99,"Nielsen NO, Makaula P, Nyakuipa D, Bloch P, Nyasulu Y and Simonsen PE",Published paper,2002,Yes,"Lymphatic filariasis in Lower Shire, southern Malawi",NA,100,NA,NA,NA,NA,0,100,NA,NA,0,NA,NA,NA,0.203,NA,NA,NA,NA,0.123,0.634,NA,NA,0.025,NA,NA,NA,294,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,241,NA,NA,NA,NA,138,227,NA,NA,241,NA,NA,NA,49,NA,NA,NA,NA,17,144,NA,NA,6,NA,NA,Blood_smear + ICT + Hydrocele + Lymphedema,4,location,valid,AMRAD_ICT,NA,NA,NA,NA,NA,NA,NA
MWI0005LF,8652,LF10346MW,Africa,Eastern Africa,AFRO/EMRO,MW,Malawi,152,Southern Region,1890,Blantyre,19321,Location,Masanjala,1,-15.5449,35.02184,Postintervention,Country,No,2010-on,2014,2014,6,SS/Spot,Wuchereria bancrofti,Both,Adults/Children,5,99,Malawi Ministry of Health,Report,2016,No,Programme to Eliminate Lymphatic Filariasis. Country Report WHO; MWI0009_LF2016,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Blood_smear + ICT,2,location + year + MDA round + Pre/Post Intervention,,,NA,NA,NA,NA,NA,NA,NA
MWI0005LF,8653,LF10347MW,Africa,Eastern Africa,AFRO/EMRO,MW,Malawi,152,Southern Region,1890,Blantyre,19321,Location,Madziabango,3,-16.23333,34.7,Postintervention,Country,No,2010-on,2014,2014,6,SS/Spot,Wuchereria bancrofti,Both,Adults/Children,5,99,Malawi Ministry of Health,Report,2016,No,Programme to Eliminate Lymphatic Filariasis. Country Report WHO; MWI0009_LF2016,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,Blood_smear + ICT,2,location + year + MDA round + Pre/Post Intervention,,,NA,NA,NA,NA,NA,NA,NA
MWI0005LF,8655,LF10349MW,Africa,Eastern Africa,AFRO/EMRO,MW,Malawi,152,Southern Region,1890,Chikwawa,19322,Location,Sisewo,1,-16.078859,34.820755,Postintervention,Country,No,2010-on,2014,2014,6,SS/Spot,Wuchereria bancrofti,Both,Adults/Children,5,99,Malawi Ministry of Health,Report,2016,No,Programme to Eliminate Lymphatic Filariasis. Country Report WHO; MWI0009_LF2016,NA,60,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.173,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,Blood_smear + ICT,2,location + year + MDA round + Pre/Post Intervention,,,NA,NA,NA,NA,NA,NA,NA
